Unnamed: 0,fecha,region,titulo,subtitular,cant_notas,politica,roja,deporte,accidente,comunitaria,nacionales,internacional,modelo_portada,especial,publicidad,contraportada,modelo,palabras_titulo,palabras_st,day,month,year,id,envio_total,cobrable,devuelto,vendido
625,2022-04-27,nacional,lo desnudan por extorsionar,pobladores entregan a la policia a joven que exigio dinero para no publicar fotos intimas de mujer,3,0,1,0.0,0,1,1,0,0,0,0,internacional,1,4,17,Wednesday,April,2022,042722nacional,95714.0,93228.0,8461.0,84767.0
632,2022-04-28,nacional,camino a la nueva normalidad,permiten regreso a clases fortalecer reactivacion economica actividades sociales y uso estricto de mascarilla solo en municipios en rojo,4,0,0,1.0,0,0,3,0,0,0,0,internacional,1,5,19,Thursday,April,2022,042822nacional,97598.0,95148.0,11236.0,83912.0
639,2022-04-29,nacional,extorsionaba y hacia brujeria,detienen a banda encabezada por exintegrante de barrio 18 que amenzaba a comerciantes y transportistas,3,0,0,0.0,2,0,1,0,0,0,0,deporte,1,4,15,Friday,April,2022,042922nacional,97187.0,92916.0,4861.0,88055.0
646,2022-04-30,nacional,rescatada despues de un mes,bebe fue robada en mixco y ubicada en mexico,3,0,1,0.0,1,0,1,0,0,0,0,modelo,1,5,9,Saturday,April,2022,043022nacional,96966.0,95015.0,3204.0,91811.0
649,2022-05-01,nacional,turba evita violacion de nina,la amenazaba con un desarmador para llevarsela,3,0,0,1.0,0,2,0,0,0,0,0,publicidad externa,1,5,7,Sunday,May,2022,050122nacional,98364.0,96476.0,15409.0,81067.0
650,2022-05-02,nacional,casa del terror,hombre toca a la puerta y dispara contra familia nina muere en su cama,4,0,4,0.0,0,0,0,0,0,0,0,publicidad externa,1,3,14,Monday,May,2022,050222nacional,102468.0,100015.0,7821.0,92194.0
657,2022-05-03,nacional,feliz dia del albanil,gracias por plasmar paciencia y creatividad en las edificaciones,3,0,0,0.0,0,0,3,0,0,1,0,nacionales,1,4,9,Tuesday,May,2022,050322nacional,96091.0,93379.0,7750.0,85629.0
664,2022-05-04,nacional,disparan contra la pnc y se rinden,pandilleros no tuvieron mas que entregarse al ser acorralados,3,0,1,0.0,0,0,2,0,0,0,0,internacional,1,7,9,Wednesday,May,2022,050422nacional,95551.0,92821.0,12291.0,80530.0
671,2022-05-05,nacional,no sabia que eran dos,madre y bomberos se sorprenden por el nacimiento de nino y nina en ambulancia,3,0,1,1.0,0,0,1,0,0,0,0,deporte,1,5,14,Thursday,May,2022,050522nacional,97826.0,95351.0,8033.0,87318.0
678,2022-05-06,nacional,dejan todo por huir de pandilleros,pobladores de retalhueleu y suchitepequez buscan refugio en quetzaltenango,3,0,1,0.0,0,0,1,1,0,0,0,internacional,1,6,9,Friday,May,2022,050622nacional,96703.0,92369.0,7628.0,84741.0
685,2022-05-07,nacional,abuela prostituyo a menor de 14 anos,separo a nieta de sus papas para ofrecerla a estructura que dirigia una conserje del ministerio publico,3,0,2,0.0,0,1,0,0,0,0,1,internacional,1,7,17,Saturday,May,2022,050722nacional,99052.0,97070.0,9854.0,87216.0
688,2022-05-08,nacional,11 veces capturado,se le ha sindicado de plagio o secuestro robo homicidio asociacion ilicita robo agravado y obstruccion a la justicia,3,0,1,0.0,0,0,1,1,0,0,1,internacional,1,3,19,Sunday,May,2022,050822nacional,101004.0,99074.0,10828.0,88246.0
689,2022-05-09,nacional,lluvia de balas les arrebata la vida,criminales atacan a seis amigos en un parque y solo dos sobreviven,4,0,2,0.0,1,0,1,0,0,0,1,publicidad externa,1,7,12,Monday,May,2022,050922nacional,106300.0,103837.0,8737.0,95100.0
696,2022-05-10,nacional,amor sin limites,mamas canguro salvan a bebes prematuros o bajos de peso,3,0,1,0.0,0,1,1,0,0,0,1,nacionales,1,3,10,Tuesday,May,2022,051022nacional,96682.0,94227.0,10358.0,83869.0
703,2022-05-11,nacional,triste dia de la madre,violencia intrafamiliar y criminal deja luto en tres hogares en uno de ellos el asesino le llevo rosas a su victima luego la mato y finalmente el se suicido,3,0,1,0.0,0,2,0,0,0,0,1,internacional,1,5,29,Wednesday,May,2022,051122nacional,96402.0,93947.0,14678.0,79269.0
710,2022-05-12,nacional,se hace pasar por muerta para sobrevivir,mujer queda viva despues de que fue golpeada por varios hombres y arrojada a barranco,4,0,1,1.0,0,0,2,0,0,0,1,internacional,1,7,15,Thursday,May,2022,051222nacional,104573.0,102114.0,16074.0,86040.0
717,2022-05-13,nacional,capturado despues de machetear a mujer,victima forcejeo con carlos peralta quien intento despojarla de sus pertenencias,3,0,1,0.0,0,0,2,0,0,0,1,deporte,1,6,11,Friday,May,2022,051322nacional,104791.0,100472.0,13954.0,86518.0
724,2022-05-14,nacional,mas de 150 menores retornados desde mexico,la mayor cifra de rescatados de las garras de coyotes en su camino a estados unidos,3,0,1,0.0,0,0,1,1,0,0,1,modelo,1,7,16,Saturday,May,2022,051422nacional,96928.0,94950.0,10882.0,84068.0
727,2022-05-15,nacional,les pagan con la misma moneda,dos supuestos ladrones fueron abatidos a balazos cuando asaltaban a clientes de negocios en utatlan zona 11,3,0,1,0.0,0,0,2,0,0,0,1,modelo,1,6,17,Sunday,May,2022,051522nacional,98479.0,96550.0,8877.0,87673.0
728,2022-05-16,nacional,le dieron gato por liebre,expolicia entrego a timadores q5  mil que le servirian para la medicina de su esposa le ofrecieron una barra de oro que resulto ser metal,4,0,1,0.0,0,3,0,0,0,0,1,publicidad externa,1,5,25,Monday,May,2022,051622nacional,104697.0,102235.0,7733.0,94502.0
735,2022-05-17,nacional,le queman su casa y la acusan de bruja,pobladores amenazan a mujer con lincharla si no le quita el mal que padece una recien casada,3,0,2,0.0,0,1,0,0,0,0,1,internacional,1,9,17,Tuesday,May,2022,051722nacional,95999.0,93538.0,7752.0,85786.0
742,2022-05-18,nacional,matan a dj por una cancion,baile patronal termina cuando un hombre acciona su pistola al no ser complacido con repetir una melodia,4,0,1,0.0,0,3,0,0,0,0,1,deporte,1,6,17,Wednesday,May,2022,051822nacional,96715.0,93942.0,15155.0,78787.0
749,2022-05-19,nacional,compran camion en redes sociales y los matan,esposos y abuela son emboscados cuando fueron citados para recoger el vehiculo tres ninos sobreviven,4,0,2,0.0,0,0,2,0,0,0,1,deporte,1,8,15,Thursday,May,2022,051922nacional,96392.0,93906.0,9085.0,84821.0
756,2022-05-20,nacional,firmes contra las extorsiones,capturan a 31 supuestos delincuentes entre ellos 21 mujeres,4,0,0,0.0,1,0,3,0,0,0,1,deporte,1,4,9,Friday,May,2022,052022nacional,95625.0,91084.0,8304.0,82780.0
763,2022-05-21,nacional,comen almejas de la muerte,padre e hija perecen mientras cinco familiares mas fueron hospitalizados al sufrir intoxicacion alimenticia,3,0,3,0.0,0,0,0,0,0,0,1,internacional,1,5,14,Saturday,May,2022,052122nacional,96810.0,94799.0,8779.0,86020.0
766,2022-05-22,nacional,violadores capturados,por varios anos abusaron de su victima,4,0,1,0.0,1,0,2,0,0,0,1,deporte,1,2,7,Sunday,May,2022,052222nacional,98192.0,96235.0,8810.0,87425.0
767,2022-05-23,nacional,volviste juanita,recobra su libertad y regresa a su pais despues de estar presa injustamente 7 anos en mexico,4,0,1,1.0,1,0,1,0,0,0,1,publicidad externa,1,2,17,Monday,May,2022,052322nacional,103413.0,100919.0,8614.0,92305.0
774,2022-05-24,nacional,libre y feliz en su tierra,juana alonzo quien salio de prision en mexico fue recibida por su gente con cohetes aplausos marimba y comida,4,0,0,0.0,0,3,1,0,0,0,1,internacional,1,6,19,Tuesday,May,2022,052422nacional,94662.0,92155.0,7845.0,84310.0
781,2022-05-25,nacional,asaltaban en 8 zonas de la capital,integrantes son responsables de despojar de celulares dinero y otras pertenencias a peatones,4,0,2,0.0,0,0,1,1,0,0,1,internacional,1,7,13,Wednesday,May,2022,052522nacional,95175.0,92636.0,12207.0,80429.0
788,2022-05-26,nacional,muere en brazos de hijo,mujer fue tiroteada hace dos semanas sobrevivio un atentado,3,0,1,0.0,1,0,0,1,0,0,1,deporte,1,5,9,Thursday,May,2022,052622nacional,97030.0,94494.0,11286.0,83208.0
795,2022-05-27,nacional,tornado arrasa con techos,calles colapsadas drenajes tapados y personas sin viviendas son parte de los estragos que nos dejan las lluvias,4,0,0,1.0,2,0,1,0,0,0,1,publicidad externa,1,4,18,Friday,May,2022,052722nacional,96401.0,90936.0,5476.0,85460.0
802,2022-05-28,nacional,alerta en el pais,lluvias continuaran hasta el martes las areas mas afectadas seran la meseta central y el suroccidente,5,0,1,1.0,0,0,3,0,0,0,0,deporte,1,4,16,Saturday,May,2022,052822nacional,95292.0,93265.0,8714.0,84551.0
805,2022-05-29,nacional,luto en tucuru,madre y seis hijos de 15 11 10 7 y 6 asi como un bebe de 8 meses quedan soterrados por gran cantidad de lodo y piedras,5,0,1,1.0,2,1,0,0,0,0,0,deporte,0,3,27,Sunday,May,2022,052922nacional,100115.0,98153.0,3850.0,94303.0
806,2022-05-30,nacional,la 31 es una realidad,los cremas celebran luego de 7 anos de sequia y los rojos lo sufren,4,0,2,1.0,0,0,1,0,0,0,0,publicidad externa,1,5,14,Monday,May,2022,053022nacional,104626.0,102096.0,4953.0,97143.0
813,2022-05-31,nacional,la impacta un rayo,victima es una mujer con seis meses de embarazo permanece en estado grave en el hospital,4,0,0,0.0,1,0,3,0,0,0,0,internacional,1,4,16,Tuesday,May,2022,053122nacional,94356.0,91318.0,2607.0,88711.0
820,2022-06-01,nacional,cementerio de barrio 18,mareros entierran en terreno baldio de villalobos a victimas y miembros que cometen faltas en su pandilla,4,0,2,0.0,0,0,2,0,0,0,0,internacional,1,4,17,Wednesday,June,2022,060122nacional,94352.0,91782.0,23799.0,67983.0
827,2022-06-02,nacional,agatha destruye de nuevo,efectos de la tormenta y primeras lluvias destrozan 47 carreteras 5 puentes y dejan 11 muertos,4,0,1,1.0,0,0,1,1,0,0,0,internacional,1,4,16,Thursday,June,2022,060222nacional,95788.0,93250.0,11203.0,82047.0
834,2022-06-03,nacional,descuartizador de 14 anos,capturan al carnicero quien secuestro torturo y asesino a por lo menos 8 personas,4,0,1,0.0,0,0,3,0,1,0,0,deporte,1,4,14,Friday,June,2022,060322nacional,94825.0,89236.0,8445.0,80791.0
841,2022-06-04,nacional,los nombres del mal,pandilleros apodan a cada miembro de la clica segun sus caracteristicas fisicas o actos sanguinarios,4,0,0,0.0,0,0,4,0,0,0,0,deporte,1,4,15,Saturday,June,2022,060422nacional,94612.0,92589.0,6435.0,86154.0
844,2022-06-05,nacional,gritos las delatan,capturan tres menores dos de 14 anos y una de 17 cuando decapitaban a quinceanera y grababan el crimen,4,0,3,0.0,1,0,0,0,0,0,0,deporte,1,3,19,Sunday,June,2022,060522nacional,97764.0,95788.0,5694.0,90094.0
845,2022-06-06,nacional,pase adelante mi rey mi reina,su gente colores y sabores son algunas de las razones por las que amamos los mercados,3,0,2,0.0,0,0,1,0,0,0,0,deporte,1,6,16,Monday,June,2022,060622nacional,102095.0,99544.0,8406.0,91138.0
852,2022-06-07,nacional,desagua arrastra cinco trabajadores,rescatan a tres que se llevo el agua y localizan a los otros dos ya fallecidos,3,0,1,0.0,1,1,0,0,0,0,0,internacional,1,4,16,Tuesday,June,2022,060722nacional,94692.0,91941.0,7773.0,84168.0
859,2022-06-08,nacional,cada vez mas caro,los guatemaltecos sufren alza de hasta q3 en combustibles lo cual ha hecho que tambien se encarezcan los alimentos,4,0,1,0.0,0,0,3,0,0,0,0,internacional,1,4,19,Wednesday,June,2022,060822nacional,94136.0,91572.0,11564.0,80008.0
866,2022-06-09,nacional,sitiados,pobladores de ixchiguan y tajumulco san marcos amanecen en estado de sitio para frenar la constante violencia que se vive en el lugar,4,0,0,0.0,1,0,3,0,0,0,0,nacionales,1,1,23,Thursday,June,2022,060922nacional,95431.0,92776.0,9775.0,83001.0
873,2022-06-10,nacional,campo de batalla bajo control,se respira el miedo entre casas abandonadas y calles cubiertas por municiones y casquillos,4,0,1,0.0,0,0,2,1,0,0,0,deporte,1,5,14,Friday,June,2022,061022nacional,95347.0,89463.0,8206.0,81257.0
880,2022-06-11,nacional,lluvias siguen causando estragos,hasta el momento van 17 rios desbordados ademas que se contabilizan 735 personas en riesgo 15 fallecidas y unas 388 mil 542 afectadas,4,0,0,0.0,0,0,4,0,0,0,0,internacional,1,4,23,Saturday,June,2022,061122nacional,94777.0,92291.0,8444.0,83847.0
883,2022-06-12,nacional,estrenaba carro,joven y senorita fallecen luego de celebrar la compra de su vehiculo deportivo,4,0,2,0.0,1,0,1,0,0,0,0,modelo,1,2,13,Sunday,June,2022,061222nacional,98260.0,96134.0,8503.0,87631.0
884,2022-06-13,nacional,interrogado hasta la muerte,en el parqueo de buses quedo un supuesto delincuente que fue amarrado y golpeado por varias personas,5,0,1,0.0,3,0,1,0,0,0,0,publicidad externa,1,4,17,Monday,June,2022,061322nacional,101523.0,98951.0,8066.0,90885.0
891,2022-06-14,nacional,se juegan la vida en las alturas,ante la destruccion del puente petapilla vecinos pasan sobre viejas estructuras de la linea del tren para llegar a zacapa o viceversa,4,0,1,0.0,1,2,0,0,0,0,0,deporte,1,7,22,Tuesday,June,2022,061422nacional,93067.0,90471.0,9081.0,81390.0
898,2022-06-15,nacional,muerte destruccion y caos por lluvias,- ,2,0,0,0.0,1,0,1,0,0,0,0,internacional,1,6,1,Wednesday,June,2022,061522nacional,93127.0,90425.0,12268.0,78157.0
905,2022-06-16,nacional,video delata a presunto asesino,imagenes revelan maltrato a joven madre que fue hallada muerta ocmpanero de hogar huyo,3,0,1,0.0,0,0,2,0,0,0,0,internacional,1,5,14,Thursday,June,2022,061622nacional,95796.0,93208.0,10620.0,82588.0
912,2022-06-17,nacional,grietas se extienden a zonas habitadas,hundimiento se debe a la mezcla de fallas geologicas y el colapso de un colector alcalde de villa nueva pide estado de excepcion,4,0,1,0.0,0,0,3,0,0,0,0,internacional,1,6,23,Friday,June,2022,061722nacional,93985.0,88209.0,7980.0,80229.0
919,2022-06-18,nacional,pesadilla en villa nueva,pobladores que viven cerca del hundimiento estan con temor de que ocurra una tragedia mayor algunos hablan de vender sus propiedades y negocios,3,0,1,0.0,1,0,1,0,0,0,0,internacional,1,4,23,Saturday,June,2022,061822nacional,94420.0,92376.0,10087.0,82289.0
922,2022-06-19,nacional,mas grande,fracasa primer intento de rellenar caverna en villa nueva ruta al pacifico paralizada y se agudizo el riesgo para vecinos del area,3,1,0,0.0,0,0,2,0,0,0,0,modelo,1,2,22,Sunday,June,2022,061922nacional,96834.0,94830.0,7974.0,86856.0
923,2022-06-20,nacional, bloqueada la carretera interamericana,derrumbe en el kilometro 24 interrumpe el acceso a la capital desde occidente lluvia causa destrozos en cinco departamentos,4,0,1,1.0,0,0,2,0,0,0,0,publicidad externa,1,4,19,Monday,June,2022,062022nacional,100119.0,97529.0,7772.0,89757.0
930,2022-06-21,nacional,sufrido ingreso a la capital,por derrumbes y hundimientos automovilistas hacen hasta seis horas para entrar o salir de la ciudad,4,0,0,0.0,0,0,2,2,0,0,0,internacional,1,5,16,Tuesday,June,2022,062122nacional,93607.0,90947.0,8500.0,82447.0
937,2022-06-22,nacional,gringos al rescate,gobierno declara estado de calamidad en ocho departamentos mientras ingenieros del comando sur del ejercito de eeuu recomendaran puente a usar en hundimiento de la ruta al pacifico,4,0,0,0.0,0,0,3,1,0,0,0,deporte,1,3,28,Wednesday,June,2022,062222nacional,100231.0,89407.0,14180.0,75227.0
944,2022-06-23,nacional,sube el precio del maiz,el quintal aumento q50 lo que representa un duro golpe a la economia pues es la base principal de la alimentacion de la poblacion guatemalteca,3,0,0,0.0,0,0,3,0,0,0,1,internacional,1,5,25,Thursday,June,2022,062322nacional,96916.0,94321.0,10336.0,83985.0
951,2022-06-24,nacional,encuentran nueva caverna,descubren otra cueva bajo la carretera al pacifico,4,0,1,1.0,0,0,1,1,0,0,1,internacional,1,3,8,Friday,June,2022,062422nacional,102670.0,89201.0,10837.0,78364.0
958,2022-06-25,nacional,devastacion,las lluvias en el pais han dejado puentes destruidos casas inundadas y pasos cerrados asi se observan desde el cielo los danos en todo el territorio,3,0,0,0.0,1,0,2,0,0,0,1,modelo,1,1,26,Saturday,June,2022,062522nacional,94775.0,92479.0,9116.0,83363.0
961,2022-06-26,nacional,caen los cucules,la policia los persiguio por 4 kilometros en la autopista a puerto quetzal y al coparlos les decomiso fusiles ar 15 y ak 47,3,1,0,0.0,0,0,2,0,0,0,1,deporte,1,3,24,Sunday,June,2022,062622nacional,105146.0,95606.0,7761.0,87845.0
962,2022-06-27,nacional,vendedora atropellada,conducia ebrio e impacto contra familia,4,0,1,1.0,1,0,1,0,0,0,1,publicidad externa,1,2,6,Monday,June,2022,062722nacional,102234.0,99392.0,6830.0,92562.0
969,2022-06-28,nacional,macheteados por defender a su hija,padres resultan heridos en brazos y rostro cuando evitan que dos hombres la violaran,3,0,2,0.0,0,0,0,1,0,0,1,internacional,1,6,14,Tuesday,June,2022,062822nacional,94490.0,91907.0,11546.0,80361.0
976,2022-06-29,nacional,tragedia al menos 7 guatemaltecos entre las victimas,el ultimo dato contabiliza 51 migrantes que murieron asfixiados por el calor sin agua y rociados de consome,4,0,1,0.0,0,1,1,1,0,0,0,deporte,1,8,18,Wednesday,June,2022,062922nacional,102115.0,92028.0,6519.0,85509.0
983,2022-06-30,nacional,vamos al mundial,guatemala vence a mexico y se clasifica a su segunda copa del mundo en la historia,1,0,0,1.0,0,0,0,0,0,1,0,deporte,1,3,16,Thursday,June,2022,063022nacional,102210.0,99643.0,1651.0,97992.0
990,2022-07-01,nacional,aparecen los payasitos,en paz descanses hermanos migrantes,3,0,1,1.0,0,0,0,1,0,0,1,deporte,1,3,5,Friday,July,2022,070122nacional,103544.0,90435.0,15746.0,74689.0
997,2022-07-02,nacional,charquito y chispita mueren estrangulados,"en medio de amenazas por atentar  en los velorios, familiares despiden a artistas y piden justicia para esclarecer el caso",3,0,1,0.0,0,0,1,1,0,0,1,deporte,1,5,20,Saturday,July,2022,070222nacional,96463.0,94383.0,6440.0,87943.0
998,2022-07-03,nacional,noches de caritas tristes,despiden a chispita autoridades confirman que autores del asesinato estan en prision,2,0,0,0.0,0,0,1,1,0,0,1,modelo,1,4,12,Sunday,July,2022,070322nacional,103316.0,94044.0,8258.0,85786.0
999,2022-07-04,nacional,matan a tiros a asaltantes,ladrones muerden a victimas,3,0,1,0.0,0,0,1,1,0,0,1,publicidad externa,1,5,4,Monday,July,2022,070422nacional,99926.0,97309.0,7123.0,90186.0
1006,2022-07-05,nacional,papa lo golpea por robarle,toma dinero sin permiso de progenitor y al ser corregido termina en hospital responsable no fue capturado,3,0,0,0.0,0,1,1,1,0,0,1,deporte,1,5,17,Tuesday,July,2022,070522nacional,96125.0,93512.0,8275.0,85237.0
1013,2022-07-06,nacional,coyotes llevaban a peligrosos mareros,transportaban a cinco pandilleros salvadoreños que intentaron hacer pasar por familiares,3,0,1,0.0,0,0,2,0,0,0,1,deporte,1,5,11,Wednesday,July,2022,070622nacional,102835.0,92898.0,16256.0,76642.0
1020,2022-07-07,nacional,madre e hijos terminan presos,hermanos fueron capturados cuando asaltaban a un repartidor una mismo situacion se dio contra la progenitora de estos por impedir la accion policial,3,0,0,0.0,1,0,1,1,0,0,1,deporte,1,5,23,Thursday,July,2022,070722nacional,95765.0,93158.0,8115.0,85043.0
1027,2022-07-08,nacional,segunda vez que intenta matar a su expareja,fue capturada por la policia al pretender nuevamente terminar con la vida de su exconviviente,4,0,2,0.0,0,0,1,1,0,0,1,deporte,0,8,15,Friday,July,2022,070822nacional,102246.0,89057.0,10042.0,79015.0
1034,2022-07-09,nacional,mueren cuando hacian flete a la capital,camion que salio de huehuetenango se quedo sin frenos persona que pidio jalon quedo herida,3,0,0,0.0,1,0,1,1,0,0,1,deporte,1,7,15,Saturday,July,2022,070922nacional,96119.0,93853.0,8612.0,85241.0
